"artistMbid"	"tagname"	"tagcount"
408b2bc3-aa7c-4de9-b6d4-e1263a011b4d	"praise & worship"	26
408b2bc3-aa7c-4de9-b6d4-e1263a011b4d	"clark sister"	24
408b2bc3-aa7c-4de9-b6d4-e1263a011b4d	"soul"	17
408b2bc3-aa7c-4de9-b6d4-e1263a011b4d	"Awesome Vocalists"	14
408b2bc3-aa7c-4de9-b6d4-e1263a011b4d	"black gospel"	14
408b2bc3-aa7c-4de9-b6d4-e1263a011b4d	"Annointed"	12
408b2bc3-aa7c-4de9-b6d4-e1263a011b4d	"the clark sisters"	12
408b2bc3-aa7c-4de9-b6d4-e1263a011b4d	"christian"	9
408b2bc3-aa7c-4de9-b6d4-e1263a011b4d	"Contemporary Gospel"	7
26fe36eb-fd75-4799-bf0f-fa502a7bcfe8	"country"	100
26fe36eb-fd75-4799-bf0f-fa502a7bcfe8	"classic country"	53
26fe36eb-fd75-4799-bf0f-fa502a7bcfe8	"female vocalists"	47
26fe36eb-fd75-4799-bf0f-fa502a7bcfe8	"60s"	28
26fe36eb-fd75-4799-bf0f-fa502a7bcfe8	"singer-songwriter"	27
26fe36eb-fd75-4799-bf0f-fa502a7bcfe8	"Tammy Wynette"	8
26fe36eb-fd75-4799-bf0f-fa502a7bcfe8	"american"	5
26fe36eb-fd75-4799-bf0f-fa502a7bcfe8	"oldies"	5
26fe36eb-fd75-4799-bf0f-fa502a7bcfe8	"there goes my everything"	4
26fe36eb-fd75-4799-bf0f-fa502a7bcfe8	"stand by your man"	4
26fe36eb-fd75-4799-bf0f-fa502a7bcfe8	"female"	4
aa179aa4-5bfc-4814-b113-a6476fe26cbc	"Spanish Rock"	100
aa179aa4-5bfc-4814-b113-a6476fe26cbc	"spanish"	95
aa179aa4-5bfc-4814-b113-a6476fe26cbc	"rock"	91
aa179aa4-5bfc-4814-b113-a6476fe26cbc	"80s"	70
aa179aa4-5bfc-4814-b113-a6476fe26cbc	"pop"	54
aa179aa4-5bfc-4814-b113-a6476fe26cbc	"post-punk"	54
aa179aa4-5bfc-4814-b113-a6476fe26cbc	"new wave"	50
aa179aa4-5bfc-4814-b113-a6476fe26cbc	"movida"	41
aa179aa4-5bfc-4814-b113-a6476fe26cbc	"la movida"	25
aa179aa4-5bfc-4814-b113-a6476fe26cbc	"Rock Torero"	20
aa179aa4-5bfc-4814-b113-a6476fe26cbc	"pop rock"	16
7bf257bf-19a8-4205-8ae8-98511e50b719	"minimalism"	100
7bf257bf-19a8-4205-8ae8-98511e50b719	"contemporary classical"	76
7bf257bf-19a8-4205-8ae8-98511e50b719	"Avant-Garde"	60
7bf257bf-19a8-4205-8ae8-98511e50b719	"experimental"	54
7bf257bf-19a8-4205-8ae8-98511e50b719	"Classical"	35
7bf257bf-19a8-4205-8ae8-98511e50b719	"ambient"	14
7bf257bf-19a8-4205-8ae8-98511e50b719	"electronic"	12
7bf257bf-19a8-4205-8ae8-98511e50b719	"psychedelic"	7
7bf257bf-19a8-4205-8ae8-98511e50b719	"minimal"	7
7bf257bf-19a8-4205-8ae8-98511e50b719	"minimalist"	6
7bf257bf-19a8-4205-8ae8-98511e50b719	"drone"	6
d145a57e-7afb-4793-8cc4-2fad292374ef	"dub techno"	100
d145a57e-7afb-4793-8cc4-2fad292374ef	"techno"	84
d145a57e-7afb-4793-8cc4-2fad292374ef	"minimal"	80
d145a57e-7afb-4793-8cc4-2fad292374ef	"dub"	51
d145a57e-7afb-4793-8cc4-2fad292374ef	"electronic"	49
d145a57e-7afb-4793-8cc4-2fad292374ef	"minimal techno"	44
d145a57e-7afb-4793-8cc4-2fad292374ef	"ambient"	18
d145a57e-7afb-4793-8cc4-2fad292374ef	"Ambient Techno"	10
d145a57e-7afb-4793-8cc4-2fad292374ef	"Berlin"	10
d145a57e-7afb-4793-8cc4-2fad292374ef	"electronica"	8
d145a57e-7afb-4793-8cc4-2fad292374ef	"german"	8
0ef41d78-6a69-44fa-b355-23581a88990a	"easy listening"	100
0ef41d78-6a69-44fa-b355-23581a88990a	"jazz"	100
0ef41d78-6a69-44fa-b355-23581a88990a	"lounge"	66
0ef41d78-6a69-44fa-b355-23581a88990a	"latin jazz"	66
0ef41d78-6a69-44fa-b355-23581a88990a	"tropicania"	33
0ef41d78-6a69-44fa-b355-23581a88990a	"music for H"	33
0ef41d78-6a69-44fa-b355-23581a88990a	"Myjukebox"	33
0ef41d78-6a69-44fa-b355-23581a88990a	"eddie cano"	33
0ef41d78-6a69-44fa-b355-23581a88990a	"Pianomania"	33
0ef41d78-6a69-44fa-b355-23581a88990a	"Afro-Cuban Jazz"	33
0ef41d78-6a69-44fa-b355-23581a88990a	"balkan"	33
5810667a-9db6-4fd0-abac-667cdac5d415	"country"	100
5810667a-9db6-4fd0-abac-667cdac5d415	"guitar"	83
5810667a-9db6-4fd0-abac-667cdac5d415	"instrumental"	66
5810667a-9db6-4fd0-abac-667cdac5d415	"jazz"	60
5810667a-9db6-4fd0-abac-667cdac5d415	"acoustic"	43
5810667a-9db6-4fd0-abac-667cdac5d415	"guitar virtuoso"	18
5810667a-9db6-4fd0-abac-667cdac5d415	"rock"	8
5810667a-9db6-4fd0-abac-667cdac5d415	"fingerstyle"	8
5810667a-9db6-4fd0-abac-667cdac5d415	"chet atkins"	8
5810667a-9db6-4fd0-abac-667cdac5d415	"classic country"	7
5810667a-9db6-4fd0-abac-667cdac5d415	"50s"	7
abfbd5c8-c763-45e0-b321-14f6268c8410	"Rock Argentino"	100
abfbd5c8-c763-45e0-b321-14f6268c8410	"post-punk"	71
abfbd5c8-c763-45e0-b321-14f6268c8410	"rock"	63
abfbd5c8-c763-45e0-b321-14f6268c8410	"argentina"	63
abfbd5c8-c763-45e0-b321-14f6268c8410	"reggae"	38
abfbd5c8-c763-45e0-b321-14f6268c8410	"rock argento"	29
abfbd5c8-c763-45e0-b321-14f6268c8410	"80s"	25
abfbd5c8-c763-45e0-b321-14f6268c8410	"Rock en Espanol"	10
abfbd5c8-c763-45e0-b321-14f6268c8410	"rock nacional"	9
abfbd5c8-c763-45e0-b321-14f6268c8410	"alternative"	9
abfbd5c8-c763-45e0-b321-14f6268c8410	"Sumo"	8
65f80dd0-19de-4ce7-ba11-5456139efa52	"House"	100
65f80dd0-19de-4ce7-ba11-5456139efa52	"Progressive House"	57
65f80dd0-19de-4ce7-ba11-5456139efa52	"electronic"	57
65f80dd0-19de-4ce7-ba11-5456139efa52	"dance"	47
65f80dd0-19de-4ce7-ba11-5456139efa52	"club"	28
65f80dd0-19de-4ce7-ba11-5456139efa52	"tribal"	14
65f80dd0-19de-4ce7-ba11-5456139efa52	"electronica"	14
65f80dd0-19de-4ce7-ba11-5456139efa52	"groove"	14
65f80dd0-19de-4ce7-ba11-5456139efa52	"Progressive"	14
65f80dd0-19de-4ce7-ba11-5456139efa52	"spotify"	9
65f80dd0-19de-4ce7-ba11-5456139efa52	"electronic-lounge"	9
b8282669-ab13-40c2-a01e-acbb9cf64981	"progressive trance"	100
b8282669-ab13-40c2-a01e-acbb9cf64981	"psytrance"	62
b8282669-ab13-40c2-a01e-acbb9cf64981	"acid jazz"	57
b8282669-ab13-40c2-a01e-acbb9cf64981	"progressive psytrance"	44
b8282669-ab13-40c2-a01e-acbb9cf64981	"funk"	40
b8282669-ab13-40c2-a01e-acbb9cf64981	"jazz"	35
b8282669-ab13-40c2-a01e-acbb9cf64981	"trance"	19
b8282669-ab13-40c2-a01e-acbb9cf64981	"electronic"	18
b8282669-ab13-40c2-a01e-acbb9cf64981	"psychedelic"	18
b8282669-ab13-40c2-a01e-acbb9cf64981	"psychedelic trance"	15
b8282669-ab13-40c2-a01e-acbb9cf64981	"Progressive"	11
d19d707a-24e4-4295-a801-f491af5aa855	"melodic black metal"	100
d19d707a-24e4-4295-a801-f491af5aa855	"Symphonic Black Metal"	73
d19d707a-24e4-4295-a801-f491af5aa855	"black metal"	57
d19d707a-24e4-4295-a801-f491af5aa855	"Gothic Metal"	32
d19d707a-24e4-4295-a801-f491af5aa855	"norwegian"	28
d19d707a-24e4-4295-a801-f491af5aa855	"metal"	14
d19d707a-24e4-4295-a801-f491af5aa855	"symphonic metal"	8
d19d707a-24e4-4295-a801-f491af5aa855	"Norwegian Black Metal"	5
d19d707a-24e4-4295-a801-f491af5aa855	"Norway"	4
d19d707a-24e4-4295-a801-f491af5aa855	"melodic metal"	4
d19d707a-24e4-4295-a801-f491af5aa855	"Melodic Death Metal"	4
e1564e98-978b-4947-8698-f6fd6f8b0181	"Hip-Hop"	100
e1564e98-978b-4947-8698-f6fd6f8b0181	"rap"	69
e1564e98-978b-4947-8698-f6fd6f8b0181	"alternative"	40
e1564e98-978b-4947-8698-f6fd6f8b0181	"hip hop"	33
e1564e98-978b-4947-8698-f6fd6f8b0181	"rock"	24
e1564e98-978b-4947-8698-f6fd6f8b0181	"Fort Minor"	10
e1564e98-978b-4947-8698-f6fd6f8b0181	"rapcore"	6
e1564e98-978b-4947-8698-f6fd6f8b0181	"american"	6
e1564e98-978b-4947-8698-f6fd6f8b0181	"alternative rock"	5
e1564e98-978b-4947-8698-f6fd6f8b0181	"Linkin Park"	4
e1564e98-978b-4947-8698-f6fd6f8b0181	"alternative hip-hop"	4
3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2	"punk"	100
3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2	"punk rock"	94
3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2	"pop punk"	69
3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2	"rock"	40
3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2	"christian"	24
3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2	"alternative"	13
3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2	"Pop-punk"	8
3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2	"emo"	7
3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2	"skate punk"	5
3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2	"MxPx"	5
3b221a54-54b9-435c-a7f3-5cf8e2ce9fb2	"hardcore"	5
b95e98f2-5511-4dc9-a089-444af424d74d	"blues"	100
b95e98f2-5511-4dc9-a089-444af424d74d	"harmonica"	41
b95e98f2-5511-4dc9-a089-444af424d74d	"delta blues"	29
b95e98f2-5511-4dc9-a089-444af424d74d	"harmonica blues"	22
b95e98f2-5511-4dc9-a089-444af424d74d	"blues roots"	14
b95e98f2-5511-4dc9-a089-444af424d74d	"acoustic blues"	7
b95e98f2-5511-4dc9-a089-444af424d74d	"All"	7
b95e98f2-5511-4dc9-a089-444af424d74d	"folk"	5
b95e98f2-5511-4dc9-a089-444af424d74d	"country blues"	5
b95e98f2-5511-4dc9-a089-444af424d74d	"Folk Blues"	4
b95e98f2-5511-4dc9-a089-444af424d74d	"Classic Blues"	4
f5133038-c9d7-4fa2-8ec4-a44199571e25	"zydeco"	100
f5133038-c9d7-4fa2-8ec4-a44199571e25	"blues"	78
f5133038-c9d7-4fa2-8ec4-a44199571e25	"louisiana"	52
f5133038-c9d7-4fa2-8ec4-a44199571e25	"cajun"	47
f5133038-c9d7-4fa2-8ec4-a44199571e25	"cajun zydeco"	21
f5133038-c9d7-4fa2-8ec4-a44199571e25	"french boogie"	21
f5133038-c9d7-4fa2-8ec4-a44199571e25	"World Music"	21
f5133038-c9d7-4fa2-8ec4-a44199571e25	"world"	21
f5133038-c9d7-4fa2-8ec4-a44199571e25	"chenier family"	15
f5133038-c9d7-4fa2-8ec4-a44199571e25	"c j chenier"	15
f5133038-c9d7-4fa2-8ec4-a44199571e25	"singer-songwriter"	15
27035cde-f72e-47a6-bb8d-397fb4694b29	"jazz"	100
27035cde-f72e-47a6-bb8d-397fb4694b29	"exotica"	100
27035cde-f72e-47a6-bb8d-397fb4694b29	"easy listening"	75
27035cde-f72e-47a6-bb8d-397fb4694b29	"lounge"	75
27035cde-f72e-47a6-bb8d-397fb4694b29	"instrumental"	75
27035cde-f72e-47a6-bb8d-397fb4694b29	"space age pop"	62
27035cde-f72e-47a6-bb8d-397fb4694b29	"Big Band"	37
27035cde-f72e-47a6-bb8d-397fb4694b29	"ultra-lounge"	37
27035cde-f72e-47a6-bb8d-397fb4694b29	"drjazzmrfunkmusic"	25
27035cde-f72e-47a6-bb8d-397fb4694b29	"silly"	12
27035cde-f72e-47a6-bb8d-397fb4694b29	"Fabulous"	12
a66999a7-ae5c-460e-ba94-1a01143ae847	"indie"	100
a66999a7-ae5c-460e-ba94-1a01143ae847	"alternative"	85
a66999a7-ae5c-460e-ba94-1a01143ae847	"rock"	70
a66999a7-ae5c-460e-ba94-1a01143ae847	"indie rock"	67
a66999a7-ae5c-460e-ba94-1a01143ae847	"britpop"	57
a66999a7-ae5c-460e-ba94-1a01143ae847	"alternative rock"	31
a66999a7-ae5c-460e-ba94-1a01143ae847	"british"	23
a66999a7-ae5c-460e-ba94-1a01143ae847	"Snow Patrol"	9
a66999a7-ae5c-460e-ba94-1a01143ae847	"pop"	5
a66999a7-ae5c-460e-ba94-1a01143ae847	"Scottish"	5
a66999a7-ae5c-460e-ba94-1a01143ae847	"irish"	4
5326f884-ae4e-452f-97de-0a047facc16f	"gospel"	100
5326f884-ae4e-452f-97de-0a047facc16f	"Contemporary Gospel"	57
5326f884-ae4e-452f-97de-0a047facc16f	"urban contemporary gospel"	48
5326f884-ae4e-452f-97de-0a047facc16f	"Darwin Hobbs"	42
5326f884-ae4e-452f-97de-0a047facc16f	"christian"	34
5326f884-ae4e-452f-97de-0a047facc16f	"black gospel"	25
5326f884-ae4e-452f-97de-0a047facc16f	"urban gospel"	22
5326f884-ae4e-452f-97de-0a047facc16f	"praise and worship"	11
5326f884-ae4e-452f-97de-0a047facc16f	"contemporary christian"	8
5326f884-ae4e-452f-97de-0a047facc16f	"rnb"	8
5326f884-ae4e-452f-97de-0a047facc16f	"religious"	5
f1145277-588e-4d5c-861b-98d266e8c561	"rock"	100
f1145277-588e-4d5c-861b-98d266e8c561	"Progressive rock"	50
f1145277-588e-4d5c-861b-98d266e8c561	"progrock"	50
f1145277-588e-4d5c-861b-98d266e8c561	"conspiracy"	50
f1145277-588e-4d5c-861b-98d266e8c561	"under 2000 listeners"	50
09c8218d-454a-489f-b500-80b305f79917	"humppa"	100
09c8218d-454a-489f-b500-80b305f79917	"finnish"	55
09c8218d-454a-489f-b500-80b305f79917	"humour"	20
09c8218d-454a-489f-b500-80b305f79917	"folk"	19
09c8218d-454a-489f-b500-80b305f79917	"covers"	15
09c8218d-454a-489f-b500-80b305f79917	"comedy"	10
09c8218d-454a-489f-b500-80b305f79917	"parody"	8
09c8218d-454a-489f-b500-80b305f79917	"Suomi"	5
09c8218d-454a-489f-b500-80b305f79917	"finland"	3
09c8218d-454a-489f-b500-80b305f79917	"funny"	2
09c8218d-454a-489f-b500-80b305f79917	"humor"	2
1d5d9b06-1b0b-4c40-8481-bad62e03b4ab	"mod"	100
1d5d9b06-1b0b-4c40-8481-bad62e03b4ab	"60s"	73
1d5d9b06-1b0b-4c40-8481-bad62e03b4ab	"psychedelic"	61
1d5d9b06-1b0b-4c40-8481-bad62e03b4ab	"Psychedelic Rock"	58
1d5d9b06-1b0b-4c40-8481-bad62e03b4ab	"Garage Rock"	57
1d5d9b06-1b0b-4c40-8481-bad62e03b4ab	"freakbeat"	31
1d5d9b06-1b0b-4c40-8481-bad62e03b4ab	"british"	20
1d5d9b06-1b0b-4c40-8481-bad62e03b4ab	"british invasion"	18
1d5d9b06-1b0b-4c40-8481-bad62e03b4ab	"rock"	15
1d5d9b06-1b0b-4c40-8481-bad62e03b4ab	"All"	10
1d5d9b06-1b0b-4c40-8481-bad62e03b4ab	"garage"	9
a73d2e6b-60b6-4ff2-9e17-15355ce2c5b9	"ambient"	100
a73d2e6b-60b6-4ff2-9e17-15355ce2c5b9	"minimal"	56
a73d2e6b-60b6-4ff2-9e17-15355ce2c5b9	"instrumental"	34
a73d2e6b-60b6-4ff2-9e17-15355ce2c5b9	"experimental"	21
a73d2e6b-60b6-4ff2-9e17-15355ce2c5b9	"electronic"	17
a73d2e6b-60b6-4ff2-9e17-15355ce2c5b9	"indie"	8
a73d2e6b-60b6-4ff2-9e17-15355ce2c5b9	"electronica"	8
a73d2e6b-60b6-4ff2-9e17-15355ce2c5b9	"Elsewherethrone"	4
a73d2e6b-60b6-4ff2-9e17-15355ce2c5b9	"tinforce"	4
a73d2e6b-60b6-4ff2-9e17-15355ce2c5b9	"black and white picture"	4
a73d2e6b-60b6-4ff2-9e17-15355ce2c5b9	"fwap"	4
1c78ab62-db33-4433-8d0b-7c8dcf1849c2	"60s"	100
1c78ab62-db33-4433-8d0b-7c8dcf1849c2	"classic rock"	92
1c78ab62-db33-4433-8d0b-7c8dcf1849c2	"rock"	58
1c78ab62-db33-4433-8d0b-7c8dcf1849c2	"oldies"	48
1c78ab62-db33-4433-8d0b-7c8dcf1849c2	"soul"	41
1c78ab62-db33-4433-8d0b-7c8dcf1849c2	"american"	14
1c78ab62-db33-4433-8d0b-7c8dcf1849c2	"pop"	14
1c78ab62-db33-4433-8d0b-7c8dcf1849c2	"Blue-Eyed Soul"	9
1c78ab62-db33-4433-8d0b-7c8dcf1849c2	"male vocalists"	8
1c78ab62-db33-4433-8d0b-7c8dcf1849c2	"vietnam"	5
1c78ab62-db33-4433-8d0b-7c8dcf1849c2	"The Box Tops"	5
d833ca14-1104-44b6-a90a-3b7d6ea5b139	"experimental"	100
d833ca14-1104-44b6-a90a-3b7d6ea5b139	"jazz"	50
d833ca14-1104-44b6-a90a-3b7d6ea5b139	"free jazz"	50
d833ca14-1104-44b6-a90a-3b7d6ea5b139	"Avant-Garde"	50
d833ca14-1104-44b6-a90a-3b7d6ea5b139	"Drum"	50
d833ca14-1104-44b6-a90a-3b7d6ea5b139	"under 2000 listeners"	50
d833ca14-1104-44b6-a90a-3b7d6ea5b139	"gammarec"	50
d833ca14-1104-44b6-a90a-3b7d6ea5b139	"Instrumental Jazz Tag"	50
d833ca14-1104-44b6-a90a-3b7d6ea5b139	"freepurp1e"	50
e790f012-1803-4b20-9448-d4a9536575f2	"black metal"	100
e790f012-1803-4b20-9448-d4a9536575f2	"melodic black metal"	42
e790f012-1803-4b20-9448-d4a9536575f2	"Female fronted metal"	28
e790f012-1803-4b20-9448-d4a9536575f2	"Symphonic Black Metal"	23
e790f012-1803-4b20-9448-d4a9536575f2	"Greek"	22
e790f012-1803-4b20-9448-d4a9536575f2	"metal"	8
e790f012-1803-4b20-9448-d4a9536575f2	"Blackened Death Metal"	7
e790f012-1803-4b20-9448-d4a9536575f2	"death metal"	5
e790f012-1803-4b20-9448-d4a9536575f2	"female vocalists"	4
e790f012-1803-4b20-9448-d4a9536575f2	"greece"	3
e790f012-1803-4b20-9448-d4a9536575f2	"Melodic Death Metal"	2
d2d9fa73-81b3-4c11-a8ab-20e33d59fc95	"power pop"	100
d2d9fa73-81b3-4c11-a8ab-20e33d59fc95	"emo"	70
d2d9fa73-81b3-4c11-a8ab-20e33d59fc95	"rock"	40
d2d9fa73-81b3-4c11-a8ab-20e33d59fc95	"alternative rock"	30
d2d9fa73-81b3-4c11-a8ab-20e33d59fc95	"indie rock"	30
d2d9fa73-81b3-4c11-a8ab-20e33d59fc95	"pop punk"	20
d2d9fa73-81b3-4c11-a8ab-20e33d59fc95	"kansas"	20
d2d9fa73-81b3-4c11-a8ab-20e33d59fc95	"facebook"	10
d2d9fa73-81b3-4c11-a8ab-20e33d59fc95	"social networking"	10
d2d9fa73-81b3-4c11-a8ab-20e33d59fc95	"music i like on a regular basis"	10
d2d9fa73-81b3-4c11-a8ab-20e33d59fc95	"say hello to radical homework music"	10
f5426431-f490-4678-ad44-a75c71097bb4	"blues"	100
f5426431-f490-4678-ad44-a75c71097bb4	"blues rock"	68
f5426431-f490-4678-ad44-a75c71097bb4	"classic rock"	36
f5426431-f490-4678-ad44-a75c71097bb4	"guitar"	36
f5426431-f490-4678-ad44-a75c71097bb4	"rock"	29
f5426431-f490-4678-ad44-a75c71097bb4	"guitar virtuoso"	12
f5426431-f490-4678-ad44-a75c71097bb4	"Texas Blues"	8
f5426431-f490-4678-ad44-a75c71097bb4	"stevie ray vaughan"	5
f5426431-f490-4678-ad44-a75c71097bb4	"instrumental"	3
f5426431-f490-4678-ad44-a75c71097bb4	"blues-rock"	2
f5426431-f490-4678-ad44-a75c71097bb4	"electric blues"	2
6a804745-1926-4f05-9c9c-9c9f39d74fac	"Progressive rock"	100
6a804745-1926-4f05-9c9c-9c9f39d74fac	"Progressive metal"	81
6a804745-1926-4f05-9c9c-9c9f39d74fac	"alternative"	39
6a804745-1926-4f05-9c9c-9c9f39d74fac	"Progressive"	21
6a804745-1926-4f05-9c9c-9c9f39d74fac	"jazzy hip-hop"	17
6a804745-1926-4f05-9c9c-9c9f39d74fac	"Hip-Hop"	11
6a804745-1926-4f05-9c9c-9c9f39d74fac	"swiss"	9
6a804745-1926-4f05-9c9c-9c9f39d74fac	"tool"	7
6a804745-1926-4f05-9c9c-9c9f39d74fac	"psychedelic"	7
6a804745-1926-4f05-9c9c-9c9f39d74fac	"alternative rock"	7
6a804745-1926-4f05-9c9c-9c9f39d74fac	"psytrance"	7
44fd61e1-119c-479e-8301-8ac5c77148bf	"soul"	100
44fd61e1-119c-479e-8301-8ac5c77148bf	"jazz"	82
44fd61e1-119c-479e-8301-8ac5c77148bf	"folk"	58
44fd61e1-119c-479e-8301-8ac5c77148bf	"blues"	48
44fd61e1-119c-479e-8301-8ac5c77148bf	"singer-songwriter"	39
44fd61e1-119c-479e-8301-8ac5c77148bf	"chicago"	8
44fd61e1-119c-479e-8301-8ac5c77148bf	"american"	8
44fd61e1-119c-479e-8301-8ac5c77148bf	"soul jazz"	7
44fd61e1-119c-479e-8301-8ac5c77148bf	"chillout"	6
44fd61e1-119c-479e-8301-8ac5c77148bf	"downtempo"	4
44fd61e1-119c-479e-8301-8ac5c77148bf	"male vocalists"	4
14962b84-c46a-490b-b6a0-ee69c78b2291	"folk metal"	100
14962b84-c46a-490b-b6a0-ee69c78b2291	"black metal"	38
14962b84-c46a-490b-b6a0-ee69c78b2291	"viking metal"	34
14962b84-c46a-490b-b6a0-ee69c78b2291	"finnish"	27
14962b84-c46a-490b-b6a0-ee69c78b2291	"metal"	22
14962b84-c46a-490b-b6a0-ee69c78b2291	"Troll Metal"	10
14962b84-c46a-490b-b6a0-ee69c78b2291	"pagan metal"	4
14962b84-c46a-490b-b6a0-ee69c78b2291	"finnish metal"	3
14962b84-c46a-490b-b6a0-ee69c78b2291	"death metal"	3
14962b84-c46a-490b-b6a0-ee69c78b2291	"Humppa Metal"	3
14962b84-c46a-490b-b6a0-ee69c78b2291	"humppa"	3
77c5b09c-4a57-456f-9556-51ab5600af65	"dance"	100
77c5b09c-4a57-456f-9556-51ab5600af65	"trance"	72
77c5b09c-4a57-456f-9556-51ab5600af65	"eurodance"	48
77c5b09c-4a57-456f-9556-51ab5600af65	"vocal trance"	44
77c5b09c-4a57-456f-9556-51ab5600af65	"electronic"	31
77c5b09c-4a57-456f-9556-51ab5600af65	"female vocalists"	13
77c5b09c-4a57-456f-9556-51ab5600af65	"Novaspace"	11
77c5b09c-4a57-456f-9556-51ab5600af65	"techno"	8
77c5b09c-4a57-456f-9556-51ab5600af65	"german"	7
77c5b09c-4a57-456f-9556-51ab5600af65	"eurotrance"	4
77c5b09c-4a57-456f-9556-51ab5600af65	"electronica"	4
a8fee308-c305-4ca1-8d30-28d150a8d5f7	"reggae"	100
a8fee308-c305-4ca1-8d30-28d150a8d5f7	"80s"	89
a8fee308-c305-4ca1-8d30-28d150a8d5f7	"pop"	87
a8fee308-c305-4ca1-8d30-28d150a8d5f7	"electronic"	56
a8fee308-c305-4ca1-8d30-28d150a8d5f7	"danish"	49
a8fee308-c305-4ca1-8d30-28d150a8d5f7	"Disco"	17
a8fee308-c305-4ca1-8d30-28d150a8d5f7	"male vocalists"	13
a8fee308-c305-4ca1-8d30-28d150a8d5f7	"denmark"	7
a8fee308-c305-4ca1-8d30-28d150a8d5f7	"dance"	6
a8fee308-c305-4ca1-8d30-28d150a8d5f7	"electronica"	6
a8fee308-c305-4ca1-8d30-28d150a8d5f7	"laid back"	6
3037bd18-0079-4e4b-9ce1-758689e210d8	"rock"	100
3037bd18-0079-4e4b-9ce1-758689e210d8	"alternative"	92
3037bd18-0079-4e4b-9ce1-758689e210d8	"alternative rock"	73
3037bd18-0079-4e4b-9ce1-758689e210d8	"90s"	55
3037bd18-0079-4e4b-9ce1-758689e210d8	"indie"	54
3037bd18-0079-4e4b-9ce1-758689e210d8	"pop"	14
3037bd18-0079-4e4b-9ce1-758689e210d8	"indie rock"	10
3037bd18-0079-4e4b-9ce1-758689e210d8	"american"	9
3037bd18-0079-4e4b-9ce1-758689e210d8	"pop rock"	8
3037bd18-0079-4e4b-9ce1-758689e210d8	"power pop"	7
3037bd18-0079-4e4b-9ce1-758689e210d8	"Minnesota"	7
b680492b-1c40-4a57-845e-4d1e57f2f0f5	"piano"	100
b680492b-1c40-4a57-845e-4d1e57f2f0f5	"instrumental"	80
b680492b-1c40-4a57-845e-4d1e57f2f0f5	"new age"	66
b680492b-1c40-4a57-845e-4d1e57f2f0f5	"coffee and cigarettes"	33
b680492b-1c40-4a57-845e-4d1e57f2f0f5	"peaceful"	19
b680492b-1c40-4a57-845e-4d1e57f2f0f5	"peaceable"	9
b680492b-1c40-4a57-845e-4d1e57f2f0f5	"aino ialand"	4
b680492b-1c40-4a57-845e-4d1e57f2f0f5	"my essential artists"	4
b680492b-1c40-4a57-845e-4d1e57f2f0f5	"Tom Barabas"	4
b680492b-1c40-4a57-845e-4d1e57f2f0f5	"secret service"	4
b680492b-1c40-4a57-845e-4d1e57f2f0f5	"richard clayderman"	4
0b0ded52-3918-4bb0-b5fc-1d1e6b4334bc	"soul"	100
0b0ded52-3918-4bb0-b5fc-1d1e6b4334bc	"blues"	100
0b0ded52-3918-4bb0-b5fc-1d1e6b4334bc	"Willie Clayton"	60
0b0ded52-3918-4bb0-b5fc-1d1e6b4334bc	"rnb"	50
0b0ded52-3918-4bb0-b5fc-1d1e6b4334bc	"Southern Soul"	30
0b0ded52-3918-4bb0-b5fc-1d1e6b4334bc	"singer-songwriter"	10
0b0ded52-3918-4bb0-b5fc-1d1e6b4334bc	"american"	10
0b0ded52-3918-4bb0-b5fc-1d1e6b4334bc	"Singer/Songwriter"	10
0b0ded52-3918-4bb0-b5fc-1d1e6b4334bc	"Chicago Soul"	10
0b0ded52-3918-4bb0-b5fc-1d1e6b4334bc	"sexy music"	10
0b0ded52-3918-4bb0-b5fc-1d1e6b4334bc	"special music"	10
8e794a58-b27f-4aac-b306-41304f61db2c	"under 2000 listeners"	100
8e794a58-b27f-4aac-b306-41304f61db2c	"world"	66
8e794a58-b27f-4aac-b306-41304f61db2c	"World Music"	66
8e794a58-b27f-4aac-b306-41304f61db2c	"Indian"	66
8e794a58-b27f-4aac-b306-41304f61db2c	"Bhangra"	66
8e794a58-b27f-4aac-b306-41304f61db2c	"Punjabi"	66
8e794a58-b27f-4aac-b306-41304f61db2c	"desi"	66
8e794a58-b27f-4aac-b306-41304f61db2c	"Desi Artist"	66
8e794a58-b27f-4aac-b306-41304f61db2c	"punjabi bhangra"	66
8e794a58-b27f-4aac-b306-41304f61db2c	"south asian roots"	33
be1cd53f-6c81-44e4-87d5-59a0e99eb58d	"indie"	100
be1cd53f-6c81-44e4-87d5-59a0e99eb58d	"swedish"	57
be1cd53f-6c81-44e4-87d5-59a0e99eb58d	"indie pop"	28
be1cd53f-6c81-44e4-87d5-59a0e99eb58d	"twee pop"	28
be1cd53f-6c81-44e4-87d5-59a0e99eb58d	"folk"	14
